id,nombre,partidos_jugados,partidos_titular,goles,asistencias,tarjeta_amarilla,edad,altura,valor,rating,posicion
10440,Joselu,23,15,2,0,5,0,181.82060061196646,5340.0,40,Mediocentro
10442,E. Benjumea,17,4,0,0,1,0,181.82014993130403,1000.0,33,Portero
10446,C. Hanson,34,26,3,0,4,24,180.63694675459698,6800.0,41,Delantero Centro
10447,L. Vergara,32,18,2,0,5,0,181.8203711178964,3130.0,40,Portero
10448,W. Murillo,20,15,4,0,6,27,183.0,2080.0,36,Delantero Centro
10449,J. Calvo,18,11,3,0,1,25,180.5871760382399,2510.0,35,Delantero Centro
10450,J. Duque,13,7,1,0,2,0,181.82014993130403,1000.0,32,Portero
10451,Rafa Fernández,20,20,17,0,1,20,187.0,3860.0,39,Portero
10452,Ander Ibañez,9,9,7,0,0,21,180.7855008463328,12370.0,42,Portero
10453,J. Lopez,5,5,5,0,0,0,181.82024131355814,1880.0,34,Portero
10454,Víctor Ciaurriz,30,26,1,0,4,19,191.0,9730.0,40,Defensa Central
10455,Unai Santos,31,27,4,0,10,19,180.88345139707732,5630.0,43,Defensa Central
10456,Lucas Ibañez,34,22,2,0,3,20,180.83471080794862,11260.0,42,Lateral Derecho
10457,Asier Benito,20,19,1,0,3,22,180.73590354857166,9750.0,41,Defensa Central
10458,Txejo,26,14,3,0,6,21,180.78565868840815,13890.0,44,Defensa Central
10459,Mikel Anso,22,19,1,0,4,19,180.88400488277566,10960.0,42,Defensa Central
10460,A. Jimenez,27,24,0,0,7,19,191.0,6080.0,37,Defensa Central
10461,I. Monreal,25,12,0,0,1,21,180.7848435171639,6040.0,40,Lateral Izquierdo
10462,Pablo Aguinaga,34,28,8,0,3,22,180.7365515318282,15990.0,44,MP
10463,Juan Asirón,34,25,14,0,4,20,180.83480634394158,12180.0,42,MP
10464,Ibai Arrasate,30,26,6,0,7,20,180.83402544104266,4660.0,40,Mediocentro
10465,A. Marticorena,32,21,2,0,2,18,183.0,3890.0,39,Mediocentro
10466,J. Amadoz,33,21,6,0,6,22,180.7354632522563,5510.0,37,MP
10467,O. Sagastibeltza,21,8,3,0,2,21,180.78569087988402,14200.0,41,Extremo Izquierdo
10468,Imanol Beloki,26,13,0,0,2,20,180.83408047808206,5190.0,35,Mediocentro
10472,Carlos Lumbreras,24,22,11,1,4,19,180.0,33960.0,44,Delantero Centro
10473,Javier Ripa,9,4,0,0,2,20,180.83372637184732,1780.0,40,Delantero Centro
10474,M. Beunza,22,9,5,0,1,20,181.0,8420.0,36,Delantero Centro
10477,Raúl,25,25,17,0,1,28,180.43965311216718,6870.0,45,Portero
10478,Pablo Puyod,9,9,6,0,0,20,180.83362950977323,847.23,36,Portero
10480,J. Lalaguna,32,32,1,0,12,36,183.0,3150.0,51,Defensa Central
10481,M. Drammeh,30,24,1,0,4,0,181.82044276989112,3820.0,43,Defensa Central
10482,Alberto Perez,22,14,0,0,1,30,180.34089154391725,5800.0,40,Lateral Derecho
10483,Mikel Guiral,16,5,1,0,6,31,180.2911966332937,2240.0,34,Lateral Derecho
10484,Carlos Moratalla,11,4,1,0,1,22,180.73588797205105,9600.0,32,Defensa Central
10485,Mario Nicolescu,5,1,0,0,1,21,180.78432014607205,1000.0,25,Defensa Central
10487,A. Puertas,33,32,10,0,5,25,177.0,17780.0,44,MP
10488,Magallon,30,28,0,0,5,39,179.89646604444465,1000.0,46,Mediocentro
10489,A. Kessas,32,29,1,0,7,19,180.8833122468267,4290.0,41,Mediocentro
10490,Óscar Zubiri,33,22,2,0,4,0,181.82010666284512,583.33,40,Delantero Centro
10491,Pascual,26,23,0,0,4,32,180.2424570825997,7880.0,46,Mediocentro
10492,Robinho,29,25,2,0,10,30,180.34080846914077,5000.0,41,Lateral Derecho
10493,J. Gadea,10,3,0,0,2,24,180.63663003201165,3750.0,39,Defensa Central
10494,I. Ronaldo,17,9,3,0,4,21,180.7845361404909,3080.0,40,Delantero Centro
10495,D. Botero,29,15,0,0,6,0,181.82048223040997,4200.0,39,Delantero Centro
10496,M. Soko,21,5,1,0,1,0,181.82012108358788,722.2,32,Mediocentro
10498,B. Llorca,4,0,0,0,0,0,181.82014993130403,1000.0,25,Portero
10499,A. Bourai,4,0,0,0,0,0,181.82014993130403,1000.0,25,Portero
10500,J. Lahuerta,18,10,3,0,2,0,181.82075949247647,6870.0,41,Delantero Centro
10501,Dani Salas,27,23,6,0,6,24,174.0,11520.0,41,Extremo Derecho
10502,H. Fuentes,24,13,5,0,3,0,181.82013046065327,812.5,36,Portero
10503,K. Reimondez,5,1,0,0,0,0,181.82013262578965,833.35,36,Portero
10504,T. Bouguettaya,33,22,2,0,4,0,181.82014993130403,1000.0,30,Portero
10505,Jordán,33,33,20,0,3,26,182.0,7520.0,44,Portero
10510,I. Monreal,30,27,0,0,6,19,180.8840806885092,11690.0,44,Defensa Central
10511,Ruben Aguas,28,28,1,0,7,30,183.0,13360.0,46,Defensa Central
10512,Sebas,24,19,2,0,8,31,180.29248948450274,14690.0,47,Lateral Izquierdo
10513,I. Azcue,20,15,1,0,4,25,180.58819681955595,12340.0,43,Lateral Derecho
10514,I. Zugarrondo,28,24,1,0,9,28,180.4401214462196,11380.0,46,Defensa Central
10515,Javier,12,9,0,0,5,25,182.0,16079.999999999998,44,Defensa Central
10516,Guembe,23,16,0,0,4,27,180.489258717406,9570.0,42,Lateral Izquierdo
10518,Eneko Oroz,27,7,0,0,4,20,180.83378971636438,2390.0,40,Defensa Central
10521,I. Armendariz,33,26,9,0,4,26,180.5393939243449,17370.0,46,Mediocentro
10522,Alvarito,30,24,8,0,11,33,180.19316612307685,8210.0,45,Delantero Centro
10523,M. Oiartzabal,5,0,0,0,0,0,181.82017589217168,1250.0,41,MP
10524,Yago Acín,32,21,4,0,5,22,180.73602400699755,10910.0,42,Mediocentro
10525,Anguas,22,16,2,0,0,28,180.44046101436848,14650.0,45,Mediocentro
10526,Dani Bujanda,17,14,1,0,3,21,180.78709276673717,27700.0,39,Mediocentro
10527,Javier Lezaun,6,0,0,0,3,19,180.88300798545785,1360.0,38,Portero
10528,L. Sancho,20,8,1,0,5,0,181.82011688831167,681.8,29,Delantero Centro
10529,Eder Abaurrea,15,10,0,0,3,34,188.0,9680.0,48,Extremo Izquierdo
10530,Ekaitz,22,15,3,0,0,23,177.0,12700.0,42,Extremo Izquierdo
10531,Ezkiaga,27,21,2,0,6,30,180.34101096390845,6950.0,39,Extremo Izquierdo
10532,Lizárraga,24,16,3,0,4,32,171.0,5300.0,38,Extremo Derecho
10533,U. Gurpegui,32,13,8,0,4,0,181.82034827233286,2910.0,38,Delantero Centro
10535,J. Astigarraga,21,11,2,0,3,28,180.43904355099474,1000.0,26,Delantero Centro
10537,M. Mendioroz,24,23,27,0,0,27,188.0,6080.0,40,Portero
10538,Andoni,11,11,12,0,0,23,180.6858254555416,2500.0,36,Portero
10542,Perujo,32,32,3,0,4,33,180.1930041272627,6650.0,47,Defensa Central
10543,Eiande,30,25,6,0,9,24,180.63690937094756,6440.0,41,Defensa Central
10544,Txomin Larrainzar,30,27,0,0,5,22,180.73602608386696,10930.0,44,Defensa Central
10545,Joto,24,23,0,0,8,23,180.68622940664224,6390.0,41,Defensa Central
10546,More,29,17,0,0,4,22,180.7361735415952,12350.0,42,Defensa Central
10547,Samuel Pope,26,18,0,0,7,25,175.0,5300.0,39,Lateral Izquierdo
10548,Mateo Muruzabal,3,0,0,0,0,0,181.82011284360848,642.85,39,Defensa Central
10550,P. Flamarique,12,10,1,0,5,26,180.53779161959346,1940.0,31,Lateral Izquierdo
10552,J. Recalde,34,30,6,0,0,21,180.78634820905293,20530.0,43,Mediocentro
10553,U. Albisu,32,24,7,0,6,22,180.7374788540207,24920.0,45,Mediocentro
10554,J. Manuel,25,18,3,0,5,24,180.63665183914048,3960.0,42,Portero
10555,E. Goicoechea,32,24,1,0,9,27,180.488951340733,6610.0,40,Mediocentro
10556,X. Barace,17,12,2,0,6,31,180.2932080813193,21610.0,45,Mediocentro
10557,E. Izura,21,12,4,0,9,24,180.63680033530343,5390.0,42,MI
10558,A. Castillo,28,15,0,0,6,0,181.82054972866584,4850.0,41,Delantero Centro
10559,J. Ozcariz,19,8,2,0,6,24,180.63691144781697,6460.0,39,Mediocentro Defensivo
10560,A. Aguirre,18,11,2,0,1,22,180.7390821972068,40360.0,35,Mediocentro
10561,J. Ostivar,5,0,0,0,0,0,181.82014993130403,1000.0,27,Portero
10563,F. Iribarren,22,14,8,0,5,22,180.73609773586168,11620.0,44,Delantero Centro
10564,Marcos Yaniz,28,18,8,0,6,22,180.73610500490463,11690.0,40,Delantero Centro
10566,U. Casanova,3,0,0,0,0,0,181.82014993130403,1000.0,29,Portero
10576,Bartomeu,26,26,30,0,0,27,180.48897210942712,6810.0,44,Portero
10577,Ruben,6,5,9,0,2,0,181.8202319676458,1790.0,38,Portero
10578,R. Manolache,4,3,5,0,0,0,181.82014993130403,1000.0,29,Portero
10579,C. Rigo,30,30,1,0,14,25,180.5883463541536,13780.0,49,Defensa Central
10580,Ruben,28,28,1,0,5,32,180.24200432506788,3520.0,44,Defensa Central
10581,Vaz,22,17,0,0,4,26,180.53915923810132,15110.0,46,Defensa Central
10582,M. Payeras,27,27,2,0,10,30,180.34049901559837,2020.0,40,Defensa Central
10583,J. Frontera,25,16,0,0,1,23,180.685862839191,2860.0,38,Defensa Central
10585,S. Sidibe,5,0,0,0,0,0,181.82014993130403,1000.0,25,Portero
10586,S. Gashi,11,4,0,0,1,20,194.0,1000.0,25,Portero
10587,Javier Lopez,30,22,5,0,2,26,180.53912912349486,14820.0,45,Mediocentro
10588,Jaume,29,25,5,0,5,28,180.44033744063844,13460.0,46,Defensa Central
10589,César Ruiz,26,19,3,0,11,32,180.24269799945154,10200.0,43,Mediocentro
10590,Carles,11,5,2,0,1,27,180.48942175165485,11140.0,44,Mediocentro
10591,B. Riusech,29,23,2,0,4,24,180.6364711515016,2220.0,37,Mediocentro
10592,Bernat,24,17,1,0,5,28,180.43912143359768,1750.0,35,Defensa Central
10593,Joaxi,24,13,0,0,6,0,181.82018419964933,1330.0,36,MD
10595,Adrian,11,5,2,0,0,31,180.29123401694312,2600.0,27,Mediocentro
10596,C. Masanet,11,7,0,0,5,0,181.82014993130403,1000.0,30,Portero
10598,Ripoll,33,32,22,0,8,31,177.0,27060.0,48,Delantero Centro
10599,P. Gonzalez,32,28,6,0,3,23,180.68720553526592,15790.0,44,Extremo Derecho
10600,Llorenç,4,1,0,0,1,27,180.48868030927474,4000.0,39,Delantero Centro
10601,A. Núñez,16,5,1,0,6,0,181.8201037780735,555.55,30,Portero
10602,Agramonte,26,25,34,0,3,32,180.24194721115907,2970.0,40,Portero
10603,M. Satrustegui,8,8,8,0,2,26,180.5380055371429,4000.0,39,Portero
10607,Adur,28,26,1,0,2,30,180.3414533370932,11210.0,47,Defensa Central
10608,Garralda,27,20,0,0,4,26,180.5385372157124,9120.0,42,Lateral Derecho
10609,Gorka,18,17,1,0,4,25,165.0,10530.0,43,Lateral Izquierdo
10610,Lisandro Masoko,5,1,0,0,0,20,180.8337388330638,1900.0,41,Defensa Central
10611,U. Elso,7,5,0,0,2,0,181.82014993130403,1000.0,33,Portero
10612,A. Arellano,21,12,0,0,4,0,181.82046146171584,4000.0,35,Defensa Central
10613,Asier Rangel,22,9,2,0,4,20,180.83373467932495,1860.0,37,Defensa Central
10614,Josu Moreno,8,3,0,0,0,0,181.82011964327896,708.33,42,Lateral Izquierdo
10615,Julen Etxebe,24,23,0,0,6,28,180.44024813525374,12600.0,45,Mediocentro
10616,Adrián Aranguren,29,15,2,0,5,26,182.0,12100.0,41,Mediocentro
10617,Narváez,19,9,7,0,0,26,180.0,7120.0,41,MP
10618,Erro,16,11,1,0,3,0,181.82059853509702,5320.0,42,Delantero Centro
10619,Oscar Jamar,29,22,1,0,13,22,180.73548505938513,5720.0,38,Delantero Centro
10620,Marco,27,15,1,0,4,0,181.82062241909526,5550.0,40,Mediocentro
10621,Javima,15,12,1,0,2,24,180.63762692932943,13350.0,43,Extremo Derecho
10622,I. Oroz,9,8,0,0,1,0,181.8201810843452,1300.0,35,MD
10623,Iñigo Puñal,31,18,1,0,4,22,180.73509356950095,1950.0,34,Delantero Centro
10624,A. Aranguren,20,18,0,0,5,0,181.82064111091998,5730.0,39,Mediocentro
10625,Eric Galokpo,11,7,1,0,1,20,180.83363350566998,885.71,38,Portero
10629,Txintxe,31,29,14,0,9,28,180.44160017724099,25620.0,48,Extremo Izquierdo
10630,Iontxu,33,23,6,0,4,0,181.82076364621528,6910.0,41,Mediocentro
10631,Javi Lopez,13,7,4,0,0,30,180.34137233918614,10430.0,43,Delantero Centro
10632,Mora,30,22,3,0,6,23,180.6861754080375,5870.0,38,Delantero Centro
10634,Xabier,8,3,1,0,0,22,180.7355556729451,6400.0,37,Delantero Centro
10635,M. Rincon,13,3,1,0,0,0,181.82014993130403,1000.0,25,Portero
10636,Alejandro Garrido,23,23,32,0,1,0,181.82021016051698,1580.0,40,Portero
10637,M. Beloqui,12,11,13,0,2,0,181.82014993130403,1000.0,26,Portero
10639,D. Rubio,29,29,4,0,9,28,180.44040390045964,14100.0,45,Defensa Central
10640,Julen Úriz,27,23,4,0,13,0,181.82110425279888,10190.0,46,Defensa Central
10641,I. Perez,26,25,0,0,13,0,181.82014993130403,1000.0,33,Lateral Izquierdo
10643,M. Valero,27,15,0,0,3,0,181.82014993130403,1000.0,27,Portero
10644,A. Echeverri,20,10,1,0,2,0,181.82020185303932,1500.0,33,Defensa Central
10645,Samuel Gil,14,1,2,0,1,21,180.7843003670062,809.53,30,Lateral Izquierdo
10646,E. Turiilas,10,0,0,0,1,0,181.82014993130403,1000.0,25,Portero
10647,Beñat Ochandorena,32,32,11,0,9,0,181.82080518360354,7310.0,42,Mediocentro
10648,Aitor Macho,34,32,3,0,1,0,181.82064007248528,5720.0,43,Mediocentro
10649,Jon,29,27,13,0,5,0,181.82040953998055,3500.0,39,MP
10650,J. Ordóñez,24,20,0,0,3,0,181.82027558190345,2210.0,38,Lateral Izquierdo
10651,Ander Blanco,21,15,0,0,5,24,181.0,12020.0,42,Mediocentro
10652,Iñigo Amores,29,14,0,0,0,22,180.7352431040986,3390.0,38,Delantero Centro
10653,Xabier Ormaechea,30,19,0,0,4,22,180.73518287488565,2810.0,36,Mediocentro
10654,Pablo Ayesa,19,8,0,0,0,0,181.82036488728818,3070.0,36,MD
10655,E. Abaurrea,16,6,1,0,4,20,180.83371494906555,1670.0,33,Portero
10656,C. Peñuela,18,13,0,0,2,26,180.53773762098876,1420.0,32,Mediocentro
10657,A. Lacosta,31,7,2,0,0,0,181.82014993130403,1000.0,26,Portero
10659,Ayesa,33,27,13,0,2,0,181.8216733150178,15670.0,47,Delantero Centro
10660,Dani Navarrete,25,16,1,0,2,0,181.82060891944408,5420.0,37,Delantero Centro
10661,Julen Escala Jiménez,17,17,23,0,1,0,181.82050299910406,4400.0,40,Portero
10662,M. Monreal,17,17,27,0,3,28,180.43923669985006,2860.0,37,Portero
10664,David Gaston,31,31,5,0,11,31,180.29236071859918,13450.0,49,Defensa Central
10665,Tiago Galhardo,34,32,3,0,4,19,180.88327797848143,3960.0,40,Lateral Izquierdo
10666,Valencia,30,22,2,0,4,38,180.0,1000.0,39,Defensa Central
10667,Urtxi Zulaica,33,21,2,0,7,20,180.8337388330638,1900.0,40,Defensa Central
10668,Raul Ilundain,27,13,0,0,6,31,180.29118313364253,2110.0,37,Lateral Izquierdo
10669,Ander Nocedal,27,20,0,0,4,21,180.78443437388972,2100.0,35,Defensa Central
10670,Fermin,12,1,0,0,2,0,181.82027038972993,2160.0,36,Mediocentro
10671,S. Stamatakis,18,5,0,0,1,0,181.82014993130403,1000.0,26,Portero
10672,Eche,32,31,1,0,2,0,181.82082802916707,7530.0,43,Delantero Centro
10673,J. Del Burgo,29,27,2,0,10,0,181.82075845404177,6860.0,43,MI
10674,Jon,21,13,1,0,3,30,180.341535373435,12000.0,45,Mediocentro
10675,Gaizka Franchez,19,17,4,0,3,21,180.787132227256,28080.0,38,Mediocentro
10676,A. Sanchez,29,13,0,0,2,0,181.82041680902347,3570.0,40,MD
10677,Iñaki Descarga,23,17,1,0,8,0,181.8202818125117,2270.0,35,Defensa Central
10678,Imanol Alai,5,0,0,0,0,19,180.88294752467397,777.77,39,Mediocentro
10679,Mikel Casado,34,33,15,0,3,23,180.6866375114817,10320.0,43,Delantero Centro
10680,Iker,31,27,7,0,8,30,180.34121242024142,8890.0,43,Delantero Centro
10681,R. Ceballos,33,12,3,0,1,26,180.53852060075712,8960.0,41,Delantero Centro
10682,A. Urdiroz,26,5,0,0,2,21,180.7844167204997,1930.0,38,Delantero Centro
10683,A. Rodríguez,6,0,1,0,0,0,181.82014993130403,1000.0,25,Portero
10687,Monreal,18,18,29,0,0,27,180.48875403813886,4710.0,41,Portero
10688,A. Sainz,16,16,20,0,1,23,180.68568942059508,1190.0,32,Portero
10689,Álex Cacho,34,34,3,0,4,36,173.0,4070.000000000001,51,Lateral Derecho
10691,Albert,18,18,0,0,4,29,180.39091356147318,12510.0,43,Defensa Central
10692,A. Aurensanz,21,21,3,0,8,0,181.82092875733355,8500.0,37,Defensa Central
10693,Aarón Tripiana,27,22,1,0,5,22,180.73559201815985,6750.0,41,Defensa Central
10695,Celihueta,3,2,0,0,1,35,180.09495700209052,12460.0,41,Defensa Central
10696,D. Moreno,7,3,0,0,0,0,181.82072937786998,6580.0,38,Defensa Central
10697,Manu Yanguas,21,11,0,0,0,20,180.83367029637319,1240.0,34,Lateral Derecho
10700,Álvaro,30,30,12,0,1,25,180.5883806224989,14110.0,43,Mediocentro
10701,A. Aguado,34,34,4,0,3,24,182.0,23160.0,46,Delantero Centro
10702,Miguel Tomé,30,29,1,0,10,23,180.0,9370.0,40,Mediocentro Defensivo
10703,Imanol Urdaniz,29,26,1,0,6,21,180.78509585679745,8470.0,41,Mediocentro
10704,Garbayo,5,1,0,0,1,34,177.0,22350.0,43,Mediocentro Defensivo
10706,Kubala,19,8,1,0,2,31,180.29180827133555,8130.000000000001,41,Mediocentro
10707,S. Martinez,32,9,0,0,0,19,180.88313259762256,2560.0,40,MI
10709,J. Jiménez,20,1,0,0,0,0,181.82009223898706,444.43,36,MI
10711,A. Echegoyen,6,0,0,0,0,0,181.82014993130403,1000.0,32,MD
10712,Mario León,34,34,8,0,4,32,175.0,12100.0,46,Extremo Derecho
10713,J. Antomas,34,25,6,0,4,21,180.784881939248,6410.0,39,Delantero Centro
10714,Unai Lopez,28,22,0,0,5,0,181.82026727442582,2130.0,40,Delantero Centro
10715,U. Garbayo,4,2,0,0,0,0,181.82014993130403,1000.0,36,Defensa Central
10717,Izan Chamorro,16,2,2,0,3,20,178.0,3240.0,36,Delantero Centro
10718,Juan Gomez,13,4,1,0,0,26,180.5376940067311,1000.0,25,Portero
10719,Aitor,11,11,13,0,2,30,187.0,7390.0,45,Portero
10720,Eduardo,23,23,22,0,0,22,180.73502503281034,1290.0,32,Portero
10725,Javi Lezaun,30,29,0,0,4,21,180.78521008461513,9570.0,42,Defensa Central
10726,Mario,24,24,0,0,15,22,180.73575089866986,8280.0,41,Lateral Izquierdo
10727,Ohian Goñi,27,20,0,0,11,23,180.6863446728946,7500.0,41,Defensa Central
10728,I. Iriarte,23,22,0,0,3,20,180.83380113914615,2500.0,39,Defensa Central
10729,David Afonso,5,2,0,0,1,19,180.88296194957047,916.68,39,Defensa Central
10730,A. Iragui,29,29,0,0,10,0,181.82014993130403,1000.0,30,Portero
10731,Ibai Garde,16,9,1,0,6,23,180.68591891466514,3400.0,38,Mediocentro
10732,Nico Luzan,30,16,1,0,4,22,180.73525452688037,3500.0,37,Defensa Central
10733,M. Ivars,12,1,0,0,1,0,181.82014993130403,1000.0,26,Portero
10734,I. Ibañez,30,25,12,0,9,0,181.820474961367,4130.0,44,Portero
10735,Sola,30,30,3,0,9,32,185.0,13080.0,45,Mediocentro
10736,E. Echeverria,33,26,5,0,6,0,181.82027038972993,2160.0,42,MD
10738,Hector Goñi,33,22,1,0,5,0,181.82034619546346,2890.0,38,Delantero Centro
10739,A. Berruete,32,14,2,0,1,22,180.735895241094,9670.0,39,Mediocentro
10740,J. Larramendi,23,10,1,0,6,20,180.83397455774207,4170.0,41,Mediocentro
10741,D. Gortari,30,22,0,0,5,22,180.73513303001977,2330.0,33,Lateral Derecho
10744,Martín Fuentes,23,19,5,0,4,23,180.68611933256338,5330.0,38,Delantero Centro
10746,Iker Aranda,33,9,3,0,2,20,180.83381879253616,2670.0,34,Delantero Centro
10747,Ivan Cuellar,18,8,0,0,1,21,180.78442398954266,2000.0,30,Delantero Centro
10749,R. San Martín,17,17,20,0,1,25,180.58761218081645,6710.0,42,Portero
10750,X. Bezunartea,18,17,25,0,3,0,181.8202163911252,1640.0,35,Portero
10752,Francés,28,27,10,0,13,32,180.24216632088203,5080.0,46,Defensa Central
10753,A. Velaz,31,31,2,0,1,0,181.8206431877894,5750.0,45,Lateral Derecho
10754,Bakary Coulibaly,23,16,2,0,12,0,181.8201435210466,938.27,41,Mediocentro
10755,Yoel Baigorri,19,16,2,0,6,20,180.83369729567553,1500.0,37,Defensa Central
10756,A. Pelaez,3,0,0,0,1,0,181.82014993130403,1000.0,37,Delantero Centro
10758,I. Asiain,6,4,0,0,2,24,180.6365344960187,2830.0,35,Defensa Central
10759,A. Larumbe,20,8,0,0,3,24,180.63642026820102,1730.0,34,Defensa Central
10760,I. Tristan,13,6,0,0,4,25,180.5870192345993,1000.0,27,Mediocentro Defensivo
10761,Iván Azcona,29,28,1,0,2,22,180.7357373990187,8150.0,45,Defensa Central
10762,Hodei Urriza,32,30,3,0,13,0,181.82015616191225,1060.0,41,MD
10763,Nagore,26,21,3,0,6,24,180.63749504812176,12080.0,45,Mediocentro Defensivo
10764,Mikel Cubillo,31,25,4,0,6,24,180.0,6990.0,40,Mediocentro
10765,Daniel Virto,27,23,1,0,0,0,181.82041161684995,3520.0,40,Delantero Centro
10766,Amadoz,24,15,1,0,3,29,180.3904680729843,8220.0,41,Mediocentro Defensivo
10767,O. Perez De Heredia,31,24,3,0,7,24,180.6365002276734,2500.0,36,Mediocentro
10768,I. Lorente,16,7,1,0,1,0,181.82090902707412,8310.0,43,Mediocentro
10769,Xabier Cemborain,22,12,2,0,8,25,181.0,6260.0,40,Mediocentro
10770,Iker Lekuna,14,9,1,0,2,20,180.83406074782266,5000.0,38,Mediocentro
10773,Iker Gil,6,1,0,0,1,0,181.82018419964933,1330.0,32,Defensa Central
10775,Zapata,25,22,6,0,6,0,181.82094848759297,8690.0,43,Extremo Izquierdo
10779,J. Algarra,22,10,0,0,6,0,181.82047807667112,4160.0,35,CAD
10783,Juan Berlana,24,24,30,0,1,29,187.0,14580.0,47,Portero
10784,Ramos,32,32,3,0,6,30,180.34171606107384,13740.0,46,Defensa Central
10785,Dani García,15,14,0,0,1,0,181.8203202345958,2640.0,42,Defensa Central
10786,Agote,31,30,0,0,5,22,180.73528983366037,3840.0,38,Lateral Izquierdo
10787,J. Balda,24,21,1,0,10,23,180.6863789412399,7830.0,42,CAI
10788,Merihan Ismailov,15,12,0,0,2,0,181.82020185303932,1500.0,38,Defensa Central
10789,Julen Arotçarena,19,12,0,0,2,22,180.7351579524527,2570.0,39,Defensa Central
10791,Beñat,33,26,9,0,3,27,180.4904996468797,21520.0,48,Delantero Centro
10792,Soroa,25,24,1,0,2,26,180.53967534015024,20080.0,47,Mediocentro
10793,E. Mutuberria,32,27,3,0,1,0,181.82022262173345,1700.0,38,Portero
10794,X. Arrieta,33,31,2,0,4,0,181.82019250712696,1410.0,39,Portero
10795,B. Beguiristain,27,26,1,0,6,0,181.8201434410871,937.5,35,Portero
10796,J. Navarro,33,26,2,0,8,0,181.8201037780735,555.55,34,Mediocentro
10797,Xabier,24,7,0,0,7,26,180.5386545588342,10250.0,39,Delantero Centro
10798,A. Arbilla,14,6,1,0,6,0,181.82023612138462,1830.0,35,Mediocentro
10799,Iker Santamaría,18,2,2,0,2,22,180.73519533610212,2930.0,38,MD
10800,I. Ansorena,8,1,1,0,0,0,181.8201369508702,875.0,38,Portero
10801,A. Chavez,24,13,1,0,1,0,181.82014993130403,1000.0,33,Portero
10802,J. Astiz,22,3,2,0,5,0,181.8202309292111,1780.0,33,Defensa Central
10804,H. Buldain,28,24,5,0,4,0,181.8206826483082,6130.0,44,Delantero Centro
10805,K. Alcaraz,23,11,1,0,4,0,181.82014993130403,1000.0,28,Portero
10806,Jon Ander,5,0,0,0,0,0,181.82014993130403,1000.0,25,Mediocentro
10807,H. Etxarri,7,1,0,0,0,0,181.82014993130403,1000.0,25,Delantero Centro
